production_id,date,year,month,month_name,quarter,category,planned_qty,actual_qty,wastage_qty,net_produced_qty,raw_milk_used_l,production_efficiency_pct,wastage_rate_pct,shift,batch_number,day_of_week,financial_year,efficiency_band,data_quality_flag
PR002215,2024-04-04,2024,4,April,Q2,Paneer,127,123,2,121,1045.5,96.85,1.63,Morning,BATCH-20240404-PAN,Thursday,FY2024-25,Good (95-100%),OK
PR002216,2024-04-04,2024,4,April,Q2,Curd,304,279,7,272,306.9,91.78,2.51,Morning,BATCH-20240404-CUR,Thursday,FY2024-25,Fair (90-95%),OK
PR002217,2024-04-04,2024,4,April,Q2,Ghee,67,59,1,58,1180.0,88.06,1.69,Morning,BATCH-20240404-GHE,Thursday,FY2024-25,Poor (85-90%),OK
PR002218,2024-04-04,2024,4,April,Q2,Butter,110,98,2,96,2156.0,89.09,2.04,Evening,BATCH-20240404-BUT,Thursday,FY2024-25,Poor (85-90%),OK
PR002219,2024-04-04,2024,4,April,Q2,Cream,54,47,0,47,282.0,87.04,0.0,Morning,BATCH-20240404-CRE,Thursday,FY2024-25,Poor (85-90%),OK
PR002220,2024-04-05,2024,4,April,Q2,Milk Bulk,931,865,23,842,908.2,92.91,2.66,Morning,BATCH-20240405-MIL,Friday,FY2024-25,Fair (90-95%),OK
PR002221,2024-04-05,2024,4,April,Q2,Milk Packet,2150,2092,72,2020,2259.4,97.3,3.44,Evening,BATCH-20240405-MIL,Friday,FY2024-25,Good (95-100%),OK
PR002222,2024-04-05,2024,4,April,Q2,Paneer,138,125,4,121,1062.5,90.58,3.2,Evening,BATCH-20240405-PAN,Friday,FY2024-25,Fair (90-95%),OK
PR002223,2024-04-05,2024,4,April,Q2,Curd,375,334,6,328,367.4,89.07,1.8,Morning,BATCH-20240405-CUR,Friday,FY2024-25,Poor (85-90%),OK
PR002224,2024-04-05,2024,4,April,Q2,Ghee,51,47,1,46,940.0,92.16,2.13,Evening,BATCH-20240405-GHE,Friday,FY2024-25,Fair (90-95%),OK
PR002225,2024-04-05,2024,4,April,Q2,Butter,96,94,2,92,2068.0,97.92,2.13,Morning,BATCH-20240405-BUT,Friday,FY2024-25,Good (95-100%),OK
PR002226,2024-04-05,2024,4,April,Q2,Cream,56,52,1,51,312.0,92.86,1.92,Morning,BATCH-20240405-CRE,Friday,FY2024-25,Fair (90-95%),OK
PR002227,2024-04-06,2024,4,April,Q2,Milk Bulk,1089,1070,33,1037,1123.5,98.26,3.08,Morning,BATCH-20240406-MIL,Saturday,FY2024-25,Good (95-100%),OK
PR002228,2024-04-06,2024,4,April,Q2,Milk Packet,2273,2187,68,2119,2362.0,96.22,3.11,Evening,BATCH-20240406-MIL,Saturday,FY2024-25,Good (95-100%),OK
PR002229,2024-04-06,2024,4,April,Q2,Paneer,133,129,5,124,1096.5,96.99,3.88,Morning,BATCH-20240406-PAN,Saturday,FY2024-25,Good (95-100%),OK
PR002230,2024-04-06,2024,4,April,Q2,Curd,219,213,4,209,234.3,97.26,1.88,Morning,BATCH-20240406-CUR,Saturday,FY2024-25,Good (95-100%),OK
PR002231,2024-04-06,2024,4,April,Q2,Ghee,47,42,1,41,840.0,89.36,2.38,Evening,BATCH-20240406-GHE,Saturday,FY2024-25,Poor (85-90%),OK
PR002232,2024-04-06,2024,4,April,Q2,Butter,89,87,3,84,1914.0,97.75,3.45,Evening,BATCH-20240406-BUT,Saturday,FY2024-25,Good (95-100%),OK
PR002233,2024-04-06,2024,4,April,Q2,Cream,31,28,0,28,168.0,90.32,0.0,Evening,BATCH-20240406-CRE,Saturday,FY2024-25,Fair (90-95%),OK
PR002234,2024-04-08,2024,4,April,Q2,Milk Bulk,866,850,33,817,892.5,98.15,3.88,Evening,BATCH-20240408-MIL,Monday,FY2024-25,Good (95-100%),OK
PR002235,2024-04-08,2024,4,April,Q2,Milk Packet,1632,1500,23,1477,1620.0,91.91,1.53,Morning,BATCH-20240408-MIL,Monday,FY2024-25,Fair (90-95%),OK
PR002236,2024-04-08,2024,4,April,Q2,Paneer,99,87,1,86,739.5,87.88,1.15,Morning,BATCH-20240408-PAN,Monday,FY2024-25,Poor (85-90%),OK
PR002237,2024-04-08,2024,4,April,Q2,Curd,396,385,9,376,423.5,97.22,2.34,Morning,BATCH-20240408-CUR,Monday,FY2024-25,Good (95-100%),OK
PR002238,2024-04-08,2024,4,April,Q2,Ghee,49,44,1,43,880.0,89.8,2.27,Evening,BATCH-20240408-GHE,Monday,FY2024-25,Poor (85-90%),OK
PR002239,2024-04-08,2024,4,April,Q2,Butter,93,88,1,87,1936.0,94.62,1.14,Evening,BATCH-20240408-BUT,Monday,FY2024-25,Fair (90-95%),OK
PR002240,2024-04-08,2024,4,April,Q2,Cream,56,51,1,50,306.0,91.07,1.96,Evening,BATCH-20240408-CRE,Monday,FY2024-25,Fair (90-95%),OK
PR002241,2024-04-09,2024,4,April,Q2,Milk Bulk,1050,955,33,922,1002.8,90.95,3.46,Evening,BATCH-20240409-MIL,Tuesday,FY2024-25,Fair (90-95%),OK
PR002242,2024-04-09,2024,4,April,Q2,Milk Packet,2154,2078,48,2030,2244.2,96.47,2.31,Morning,BATCH-20240409-MIL,Tuesday,FY2024-25,Good (95-100%),OK
PR002243,2024-04-09,2024,4,April,Q2,Paneer,94,83,0,83,705.5,88.3,0.0,Evening,BATCH-20240409-PAN,Tuesday,FY2024-25,Poor (85-90%),OK
PR002244,2024-04-09,2024,4,April,Q2,Curd,277,272,3,269,299.2,98.19,1.1,Morning,BATCH-20240409-CUR,Tuesday,FY2024-25,Good (95-100%),OK
PR002245,2024-04-09,2024,4,April,Q2,Ghee,64,57,1,56,1140.0,89.06,1.75,Morning,BATCH-20240409-GHE,Tuesday,FY2024-25,Poor (85-90%),OK
PR002246,2024-04-09,2024,4,April,Q2,Butter,85,77,1,76,1694.0,90.59,1.3,Evening,BATCH-20240409-BUT,Tuesday,FY2024-25,Fair (90-95%),OK
PR002247,2024-04-09,2024,4,April,Q2,Cream,45,42,0,42,252.0,93.33,0.0,Evening,BATCH-20240409-CRE,Tuesday,FY2024-25,Fair (90-95%),OK
PR002248,2024-04-10,2024,4,April,Q2,Milk Bulk,892,859,27,832,902.0,96.3,3.14,Evening,BATCH-20240410-MIL,Wednesday,FY2024-25,Good (95-100%),OK
PR002249,2024-04-10,2024,4,April,Q2,Milk Packet,2069,2044,68,1976,2207.5,98.79,3.33,Morning,BATCH-20240410-MIL,Wednesday,FY2024-25,Good (95-100%),OK
PR002250,2024-04-10,2024,4,April,Q2,Paneer,93,84,3,81,714.0,90.32,3.57,Evening,BATCH-20240410-PAN,Wednesday,FY2024-25,Fair (90-95%),OK
PR002251,2024-04-10,2024,4,April,Q2,Curd,292,270,4,266,297.0,92.47,1.48,Evening,BATCH-20240410-CUR,Wednesday,FY2024-25,Fair (90-95%),OK
PR002252,2024-04-10,2024,4,April,Q2,Ghee,67,66,1,65,1320.0,98.51,1.52,Evening,BATCH-20240410-GHE,Wednesday,FY2024-25,Good (95-100%),OK
PR002253,2024-04-10,2024,4,April,Q2,Butter,68,62,1,61,1364.0,91.18,1.61,Evening,BATCH-20240410-BUT,Wednesday,FY2024-25,Fair (90-95%),OK
PR002254,2024-04-10,2024,4,April,Q2,Cream,63,61,1,60,366.0,96.83,1.64,Morning,BATCH-20240410-CRE,Wednesday,FY2024-25,Good (95-100%),OK
PR002255,2024-04-11,2024,4,April,Q2,Milk Bulk,995,969,22,947,1017.5,97.39,2.27,Morning,BATCH-20240411-MIL,Thursday,FY2024-25,Good (95-100%),OK
PR002256,2024-04-11,2024,4,April,Q2,Milk Packet,1606,1534,42,1492,1656.7,95.52,2.74,Morning,BATCH-20240411-MIL,Thursday,FY2024-25,Good (95-100%),OK
PR002257,2024-04-11,2024,4,April,Q2,Paneer,134,123,3,120,1045.5,91.79,2.44,Evening,BATCH-20240411-PAN,Thursday,FY2024-25,Fair (90-95%),OK
PR002258,2024-04-11,2024,4,April,Q2,Curd,256,246,5,241,270.6,96.09,2.03,Morning,BATCH-20240411-CUR,Thursday,FY2024-25,Good (95-100%),OK
PR002259,2024-04-11,2024,4,April,Q2,Ghee,65,58,1,57,1160.0,89.23,1.72,Evening,BATCH-20240411-GHE,Thursday,FY2024-25,Poor (85-90%),OK
PR002260,2024-04-11,2024,4,April,Q2,Butter,67,61,1,60,1342.0,91.04,1.64,Morning,BATCH-20240411-BUT,Thursday,FY2024-25,Fair (90-95%),OK
PR002261,2024-04-11,2024,4,April,Q2,Cream,44,39,0,39,234.0,88.64,0.0,Morning,BATCH-20240411-CRE,Thursday,FY2024-25,Poor (85-90%),OK
PR002262,2024-04-12,2024,4,April,Q2,Milk Bulk,969,930,14,916,976.5,95.98,1.51,Morning,BATCH-20240412-MIL,Friday,FY2024-25,Good (95-100%),OK
PR002263,2024-04-12,2024,4,April,Q2,Milk Packet,1850,1740,26,1714,1879.2,94.05,1.49,Morning,BATCH-20240412-MIL,Friday,FY2024-25,Fair (90-95%),OK
PR002264,2024-04-12,2024,4,April,Q2,Paneer,89,81,3,78,688.5,91.01,3.7,Morning,BATCH-20240412-PAN,Friday,FY2024-25,Fair (90-95%),OK
PR002265,2024-04-12,2024,4,April,Q2,Curd,411,375,5,370,412.5,91.24,1.33,Evening,BATCH-20240412-CUR,Friday,FY2024-25,Fair (90-95%),OK
PR002266,2024-04-12,2024,4,April,Q2,Ghee,65,62,1,61,1240.0,95.38,1.61,Morning,BATCH-20240412-GHE,Friday,FY2024-25,Good (95-100%),OK
PR002267,2024-04-12,2024,4,April,Q2,Butter,107,95,3,92,2090.0,88.79,3.16,Morning,BATCH-20240412-BUT,Friday,FY2024-25,Poor (85-90%),OK
PR002268,2024-04-12,2024,4,April,Q2,Cream,59,52,1,51,312.0,88.14,1.92,Morning,BATCH-20240412-CRE,Friday,FY2024-25,Poor (85-90%),OK
PR002269,2024-04-13,2024,4,April,Q2,Milk Bulk,882,841,15,826,883.1,95.35,1.78,Morning,BATCH-20240413-MIL,Saturday,FY2024-25,Good (95-100%),OK
PR002270,2024-04-13,2024,4,April,Q2,Milk Packet,2329,2069,40,2029,2234.5,88.84,1.93,Evening,BATCH-20240413-MIL,Saturday,FY2024-25,Poor (85-90%),OK
PR002271,2024-04-13,2024,4,April,Q2,Paneer,147,144,2,142,1224.0,97.96,1.39,Evening,BATCH-20240413-PAN,Saturday,FY2024-25,Good (95-100%),OK
PR002272,2024-04-13,2024,4,April,Q2,Curd,254,234,3,231,257.4,92.13,1.28,Evening,BATCH-20240413-CUR,Saturday,FY2024-25,Fair (90-95%),OK
PR002273,2024-04-13,2024,4,April,Q2,Ghee,49,44,0,44,880.0,89.8,0.0,Morning,BATCH-20240413-GHE,Saturday,FY2024-25,Poor (85-90%),OK
PR002274,2024-04-13,2024,4,April,Q2,Butter,65,57,2,55,1254.0,87.69,3.51,Morning,BATCH-20240413-BUT,Saturday,FY2024-25,Poor (85-90%),OK
PR002275,2024-04-13,2024,4,April,Q2,Cream,65,59,1,58,354.0,90.77,1.69,Morning,BATCH-20240413-CRE,Saturday,FY2024-25,Fair (90-95%),OK
PR002276,2024-04-15,2024,4,April,Q2,Milk Bulk,1022,990,35,955,1039.5,96.87,3.54,Evening,BATCH-20240415-MIL,Monday,FY2024-25,Good (95-100%),OK
PR002277,2024-04-15,2024,4,April,Q2,Milk Packet,2035,1804,57,1747,1948.3,88.65,3.16,Evening,BATCH-20240415-MIL,Monday,FY2024-25,Poor (85-90%),OK
PR002278,2024-04-15,2024,4,April,Q2,Paneer,84,80,1,79,680.0,95.24,1.25,Evening,BATCH-20240415-PAN,Monday,FY2024-25,Good (95-100%),OK
PR002279,2024-04-15,2024,4,April,Q2,Curd,343,321,6,315,353.1,93.59,1.87,Morning,BATCH-20240415-CUR,Monday,FY2024-25,Fair (90-95%),OK
PR002280,2024-04-15,2024,4,April,Q2,Ghee,61,56,2,54,1120.0,91.8,3.57,Morning,BATCH-20240415-GHE,Monday,FY2024-25,Fair (90-95%),OK
PR002281,2024-04-15,2024,4,April,Q2,Butter,94,86,2,84,1892.0,91.49,2.33,Evening,BATCH-20240415-BUT,Monday,FY2024-25,Fair (90-95%),OK
PR002282,2024-04-15,2024,4,April,Q2,Cream,43,40,0,40,240.0,93.02,0.0,Morning,BATCH-20240415-CRE,Monday,FY2024-25,Fair (90-95%),OK
PR002283,2024-04-16,2024,4,April,Q2,Milk Bulk,1225,1107,12,1095,1162.4,90.37,1.08,Evening,BATCH-20240416-MIL,Tuesday,FY2024-25,Fair (90-95%),OK
PR002284,2024-04-16,2024,4,April,Q2,Milk Packet,2317,2064,54,2010,2229.1,89.08,2.62,Morning,BATCH-20240416-MIL,Tuesday,FY2024-25,Poor (85-90%),OK
PR002285,2024-04-16,2024,4,April,Q2,Paneer,84,77,0,77,654.5,91.67,0.0,Morning,BATCH-20240416-PAN,Tuesday,FY2024-25,Fair (90-95%),OK
PR002286,2024-04-16,2024,4,April,Q2,Curd,219,205,6,199,225.5,93.61,2.93,Evening,BATCH-20240416-CUR,Tuesday,FY2024-25,Fair (90-95%),OK
PR002287,2024-04-16,2024,4,April,Q2,Ghee,55,52,2,50,1040.0,94.55,3.85,Evening,BATCH-20240416-GHE,Tuesday,FY2024-25,Fair (90-95%),OK
PR002288,2024-04-16,2024,4,April,Q2,Butter,82,77,2,75,1694.0,93.9,2.6,Morning,BATCH-20240416-BUT,Tuesday,FY2024-25,Fair (90-95%),OK
PR002289,2024-04-16,2024,4,April,Q2,Cream,71,64,2,62,384.0,90.14,3.12,Evening,BATCH-20240416-CRE,Tuesday,FY2024-25,Fair (90-95%),OK
PR002290,2024-04-17,2024,4,April,Q2,Milk Bulk,993,881,30,851,925.1,88.72,3.41,Evening,BATCH-20240417-MIL,Wednesday,FY2024-25,Poor (85-90%),OK
PR002291,2024-04-17,2024,4,April,Q2,Milk Packet,2187,1950,27,1923,2106.0,89.16,1.38,Morning,BATCH-20240417-MIL,Wednesday,FY2024-25,Poor (85-90%),OK
PR002292,2024-04-17,2024,4,April,Q2,Paneer,117,108,3,105,918.0,92.31,2.78,Evening,BATCH-20240417-PAN,Wednesday,FY2024-25,Fair (90-95%),OK
PR002293,2024-04-17,2024,4,April,Q2,Curd,276,244,6,238,268.4,88.41,2.46,Evening,BATCH-20240417-CUR,Wednesday,FY2024-25,Poor (85-90%),OK
PR002294,2024-04-17,2024,4,April,Q2,Ghee,73,68,2,66,1360.0,93.15,2.94,Evening,BATCH-20240417-GHE,Wednesday,FY2024-25,Fair (90-95%),OK
PR002295,2024-04-17,2024,4,April,Q2,Butter,98,91,1,90,2002.0,92.86,1.1,Morning,BATCH-20240417-BUT,Wednesday,FY2024-25,Fair (90-95%),OK
PR002296,2024-04-17,2024,4,April,Q2,Cream,58,53,0,53,318.0,91.38,0.0,Evening,BATCH-20240417-CRE,Wednesday,FY2024-25,Fair (90-95%),OK
PR002297,2024-04-18,2024,4,April,Q2,Milk Bulk,953,884,22,862,928.2,92.76,2.49,Morning,BATCH-20240418-MIL,Thursday,FY2024-25,Fair (90-95%),OK
PR002298,2024-04-18,2024,4,April,Q2,Milk Packet,2604,2372,56,2316,2561.8,91.09,2.36,Evening,BATCH-20240418-MIL,Thursday,FY2024-25,Fair (90-95%),OK
PR002299,2024-04-18,2024,4,April,Q2,Paneer,120,111,3,108,943.5,92.5,2.7,Morning,BATCH-20240418-PAN,Thursday,FY2024-25,Fair (90-95%),OK
PR002300,2024-04-18,2024,4,April,Q2,Curd,217,206,4,202,226.6,94.93,1.94,Evening,BATCH-20240418-CUR,Thursday,FY2024-25,Fair (90-95%),OK
PR002301,2024-04-18,2024,4,April,Q2,Ghee,65,58,2,56,1160.0,89.23,3.45,Morning,BATCH-20240418-GHE,Thursday,FY2024-25,Poor (85-90%),OK
PR002302,2024-04-18,2024,4,April,Q2,Butter,93,85,3,82,1870.0,91.4,3.53,Evening,BATCH-20240418-BUT,Thursday,FY2024-25,Fair (90-95%),OK
PR002303,2024-04-18,2024,4,April,Q2,Cream,60,55,1,54,330.0,91.67,1.82,Morning,BATCH-20240418-CRE,Thursday,FY2024-25,Fair (90-95%),OK
PR002304,2024-04-19,2024,4,April,Q2,Milk Bulk,1001,969,32,937,1017.5,96.8,3.3,Morning,BATCH-20240419-MIL,Friday,FY2024-25,Good (95-100%),OK
PR002305,2024-04-19,2024,4,April,Q2,Milk Packet,1782,1621,23,1598,1750.7,90.97,1.42,Morning,BATCH-20240419-MIL,Friday,FY2024-25,Fair (90-95%),OK
PR002306,2024-04-19,2024,4,April,Q2,Paneer,94,89,1,88,756.5,94.68,1.12,Evening,BATCH-20240419-PAN,Friday,FY2024-25,Fair (90-95%),OK
PR002307,2024-04-19,2024,4,April,Q2,Curd,325,306,7,299,336.6,94.15,2.29,Morning,BATCH-20240419-CUR,Friday,FY2024-25,Fair (90-95%),OK
PR002308,2024-04-19,2024,4,April,Q2,Ghee,82,72,0,72,1440.0,87.8,0.0,Morning,BATCH-20240419-GHE,Friday,FY2024-25,Poor (85-90%),OK
PR002309,2024-04-19,2024,4,April,Q2,Butter,88,86,1,85,1892.0,97.73,1.16,Morning,BATCH-20240419-BUT,Friday,FY2024-25,Good (95-100%),OK
PR002310,2024-04-19,2024,4,April,Q2,Cream,53,49,1,48,294.0,92.45,2.04,Evening,BATCH-20240419-CRE,Friday,FY2024-25,Fair (90-95%),OK
PR002311,2024-04-20,2024,4,April,Q2,Milk Bulk,1164,1151,25,1126,1208.5,98.88,2.17,Evening,BATCH-20240420-MIL,Saturday,FY2024-25,Good (95-100%),OK
PR002312,2024-04-20,2024,4,April,Q2,Milk Packet,1760,1689,60,1629,1824.1,95.97,3.55,Evening,BATCH-20240420-MIL,Saturday,FY2024-25,Good (95-100%),OK
PR002313,2024-04-20,2024,4,April,Q2,Paneer,96,88,2,86,748.0,91.67,2.27,Evening,BATCH-20240420-PAN,Saturday,FY2024-25,Fair (90-95%),OK
PR002314,2024-04-20,2024,4,April,Q2,Curd,310,301,8,293,331.1,97.1,2.66,Evening,BATCH-20240420-CUR,Saturday,FY2024-25,Good (95-100%),OK
PR002315,2024-04-20,2024,4,April,Q2,Ghee,67,63,1,62,1260.0,94.03,1.59,Morning,BATCH-20240420-GHE,Saturday,FY2024-25,Fair (90-95%),OK
PR002316,2024-04-20,2024,4,April,Q2,Butter,69,61,0,61,1342.0,88.41,0.0,Evening,BATCH-20240420-BUT,Saturday,FY2024-25,Poor (85-90%),OK
PR002317,2024-04-20,2024,4,April,Q2,Cream,59,57,1,56,342.0,96.61,1.75,Evening,BATCH-20240420-CRE,Saturday,FY2024-25,Good (95-100%),OK
PR002318,2024-04-22,2024,4,April,Q2,Milk Bulk,931,826,18,808,867.3,88.72,2.18,Evening,BATCH-20240422-MIL,Monday,FY2024-25,Poor (85-90%),OK
PR002319,2024-04-22,2024,4,April,Q2,Milk Packet,2104,2067,55,2012,2232.4,98.24,2.66,Evening,BATCH-20240422-MIL,Monday,FY2024-25,Good (95-100%),OK
PR002320,2024-04-22,2024,4,April,Q2,Paneer,115,104,3,101,884.0,90.43,2.88,Morning,BATCH-20240422-PAN,Monday,FY2024-25,Fair (90-95%),OK
PR002321,2024-04-22,2024,4,April,Q2,Curd,319,284,9,275,312.4,89.03,3.17,Morning,BATCH-20240422-CUR,Monday,FY2024-25,Poor (85-90%),OK
PR002322,2024-04-22,2024,4,April,Q2,Ghee,51,47,1,46,940.0,92.16,2.13,Evening,BATCH-20240422-GHE,Monday,FY2024-25,Fair (90-95%),OK
PR002323,2024-04-22,2024,4,April,Q2,Butter,74,69,1,68,1518.0,93.24,1.45,Morning,BATCH-20240422-BUT,Monday,FY2024-25,Fair (90-95%),OK
PR002324,2024-04-22,2024,4,April,Q2,Cream,53,49,0,49,294.0,92.45,0.0,Morning,BATCH-20240422-CRE,Monday,FY2024-25,Fair (90-95%),OK
PR002325,2024-04-23,2024,4,April,Q2,Milk Bulk,1207,1116,39,1077,1171.8,92.46,3.49,Morning,BATCH-20240423-MIL,Tuesday,FY2024-25,Fair (90-95%),OK
PR002326,2024-04-23,2024,4,April,Q2,Milk Packet,2620,2408,77,2331,2600.6,91.91,3.2,Evening,BATCH-20240423-MIL,Tuesday,FY2024-25,Fair (90-95%),OK
PR002327,2024-04-23,2024,4,April,Q2,Paneer,142,134,4,130,1139.0,94.37,2.99,Morning,BATCH-20240423-PAN,Tuesday,FY2024-25,Fair (90-95%),OK
PR002328,2024-04-23,2024,4,April,Q2,Curd,401,353,12,341,388.3,88.03,3.4,Evening,BATCH-20240423-CUR,Tuesday,FY2024-25,Poor (85-90%),OK
PR002329,2024-04-23,2024,4,April,Q2,Ghee,47,42,1,41,840.0,89.36,2.38,Morning,BATCH-20240423-GHE,Tuesday,FY2024-25,Poor (85-90%),OK
PR002330,2024-04-23,2024,4,April,Q2,Butter,85,76,2,74,1672.0,89.41,2.63,Evening,BATCH-20240423-BUT,Tuesday,FY2024-25,Poor (85-90%),OK
PR002331,2024-04-23,2024,4,April,Q2,Cream,37,32,0,32,192.0,86.49,0.0,Morning,BATCH-20240423-CRE,Tuesday,FY2024-25,Poor (85-90%),OK
PR002332,2024-04-24,2024,4,April,Q2,Milk Bulk,952,893,31,862,937.7,93.8,3.47,Morning,BATCH-20240424-MIL,Wednesday,FY2024-25,Fair (90-95%),OK
PR002333,2024-04-24,2024,4,April,Q2,Milk Packet,2429,2295,70,2225,2478.6,94.48,3.05,Evening,BATCH-20240424-MIL,Wednesday,FY2024-25,Fair (90-95%),OK
PR002334,2024-04-24,2024,4,April,Q2,Paneer,133,129,2,127,1096.5,96.99,1.55,Evening,BATCH-20240424-PAN,Wednesday,FY2024-25,Good (95-100%),OK
PR002335,2024-04-24,2024,4,April,Q2,Curd,343,302,4,298,332.2,88.05,1.32,Evening,BATCH-20240424-CUR,Wednesday,FY2024-25,Poor (85-90%),OK
PR002336,2024-04-24,2024,4,April,Q2,Ghee,47,45,1,44,900.0,95.74,2.22,Evening,BATCH-20240424-GHE,Wednesday,FY2024-25,Good (95-100%),OK
PR002337,2024-04-24,2024,4,April,Q2,Butter,118,113,3,110,2486.0,95.76,2.65,Evening,BATCH-20240424-BUT,Wednesday,FY2024-25,Good (95-100%),OK
PR002338,2024-04-24,2024,4,April,Q2,Cream,56,50,0,50,300.0,89.29,0.0,Morning,BATCH-20240424-CRE,Wednesday,FY2024-25,Poor (85-90%),OK
PR002339,2024-04-25,2024,4,April,Q2,Milk Bulk,849,835,9,826,876.8,98.35,1.08,Morning,BATCH-20240425-MIL,Thursday,FY2024-25,Good (95-100%),OK
PR002340,2024-04-25,2024,4,April,Q2,Milk Packet,1908,1699,43,1656,1834.9,89.05,2.53,Evening,BATCH-20240425-MIL,Thursday,FY2024-25,Poor (85-90%),OK
PR002341,2024-04-25,2024,4,April,Q2,Paneer,123,121,2,119,1028.5,98.37,1.65,Evening,BATCH-20240425-PAN,Thursday,FY2024-25,Good (95-100%),OK
PR002342,2024-04-25,2024,4,April,Q2,Curd,346,305,6,299,335.5,88.15,1.97,Morning,BATCH-20240425-CUR,Thursday,FY2024-25,Poor (85-90%),OK
PR002343,2024-04-25,2024,4,April,Q2,Ghee,43,41,1,40,820.0,95.35,2.44,Evening,BATCH-20240425-GHE,Thursday,FY2024-25,Good (95-100%),OK
PR002344,2024-04-25,2024,4,April,Q2,Butter,99,91,3,88,2002.0,91.92,3.3,Morning,BATCH-20240425-BUT,Thursday,FY2024-25,Fair (90-95%),OK
PR002345,2024-04-25,2024,4,April,Q2,Cream,45,39,0,39,234.0,86.67,0.0,Evening,BATCH-20240425-CRE,Thursday,FY2024-25,Poor (85-90%),OK
PR002346,2024-04-26,2024,4,April,Q2,Milk Bulk,1218,1168,26,1142,1226.4,95.89,2.23,Morning,BATCH-20240426-MIL,Friday,FY2024-25,Good (95-100%),OK
PR002347,2024-04-26,2024,4,April,Q2,Milk Packet,2358,2273,46,2227,2454.8,96.4,2.02,Evening,BATCH-20240426-MIL,Friday,FY2024-25,Good (95-100%),OK
PR002348,2024-04-26,2024,4,April,Q2,Paneer,136,125,3,122,1062.5,91.91,2.4,Evening,BATCH-20240426-PAN,Friday,FY2024-25,Fair (90-95%),OK
PR002349,2024-04-26,2024,4,April,Q2,Curd,277,263,5,258,289.3,94.95,1.9,Morning,BATCH-20240426-CUR,Friday,FY2024-25,Fair (90-95%),OK
PR002350,2024-04-26,2024,4,April,Q2,Ghee,43,41,1,40,820.0,95.35,2.44,Morning,BATCH-20240426-GHE,Friday,FY2024-25,Good (95-100%),OK
PR002351,2024-04-26,2024,4,April,Q2,Butter,120,111,1,110,2442.0,92.5,0.9,Evening,BATCH-20240426-BUT,Friday,FY2024-25,Fair (90-95%),OK
PR002352,2024-04-26,2024,4,April,Q2,Cream,32,29,0,29,174.0,90.62,0.0,Morning,BATCH-20240426-CRE,Friday,FY2024-25,Fair (90-95%),OK
PR002353,2024-04-27,2024,4,April,Q2,Milk Bulk,900,793,23,770,832.7,88.11,2.9,Evening,BATCH-20240427-MIL,Saturday,FY2024-25,Poor (85-90%),OK
PR002354,2024-04-27,2024,4,April,Q2,Milk Packet,1756,1670,46,1624,1803.6,95.1,2.75,Evening,BATCH-20240427-MIL,Saturday,FY2024-25,Good (95-100%),OK
PR002355,2024-04-27,2024,4,April,Q2,Paneer,113,105,1,104,892.5,92.92,0.95,Evening,BATCH-20240427-PAN,Saturday,FY2024-25,Fair (90-95%),OK
PR002356,2024-04-27,2024,4,April,Q2,Curd,261,246,4,242,270.6,94.25,1.63,Evening,BATCH-20240427-CUR,Saturday,FY2024-25,Fair (90-95%),OK
PR002357,2024-04-27,2024,4,April,Q2,Ghee,57,51,1,50,1020.0,89.47,1.96,Morning,BATCH-20240427-GHE,Saturday,FY2024-25,Poor (85-90%),OK
PR002358,2024-04-27,2024,4,April,Q2,Butter,100,88,2,86,1936.0,88.0,2.27,Morning,BATCH-20240427-BUT,Saturday,FY2024-25,Poor (85-90%),OK
PR002359,2024-04-27,2024,4,April,Q2,Cream,61,56,2,54,336.0,91.8,3.57,Evening,BATCH-20240427-CRE,Saturday,FY2024-25,Fair (90-95%),OK
PR002360,2024-04-29,2024,4,April,Q2,Milk Bulk,1248,1164,44,1120,1222.2,93.27,3.78,Morning,BATCH-20240429-MIL,Monday,FY2024-25,Fair (90-95%),OK
PR002361,2024-04-29,2024,4,April,Q2,Milk Packet,2045,1984,71,1913,2142.7,97.02,3.58,Morning,BATCH-20240429-MIL,Monday,FY2024-25,Good (95-100%),OK
PR002362,2024-04-29,2024,4,April,Q2,Paneer,143,141,3,138,1198.5,98.6,2.13,Evening,BATCH-20240429-PAN,Monday,FY2024-25,Good (95-100%),OK
PR002363,2024-04-29,2024,4,April,Q2,Curd,331,291,9,282,320.1,87.92,3.09,Morning,BATCH-20240429-CUR,Monday,FY2024-25,Poor (85-90%),OK
PR002364,2024-04-29,2024,4,April,Q2,Ghee,58,54,1,53,1080.0,93.1,1.85,Morning,BATCH-20240429-GHE,Monday,FY2024-25,Fair (90-95%),OK
PR002365,2024-04-29,2024,4,April,Q2,Butter,74,65,1,64,1430.0,87.84,1.54,Evening,BATCH-20240429-BUT,Monday,FY2024-25,Poor (85-90%),OK
PR002366,2024-04-29,2024,4,April,Q2,Cream,53,48,0,48,288.0,90.57,0.0,Morning,BATCH-20240429-CRE,Monday,FY2024-25,Fair (90-95%),OK
PR002367,2024-04-30,2024,4,April,Q2,Milk Bulk,1084,957,24,933,1004.9,88.28,2.51,Evening,BATCH-20240430-MIL,Tuesday,FY2024-25,Poor (85-90%),OK
PR002368,2024-04-30,2024,4,April,Q2,Milk Packet,2160,1940,44,1896,2095.2,89.81,2.27,Evening,BATCH-20240430-MIL,Tuesday,FY2024-25,Poor (85-90%),OK
