inventory_id,date,year,month,month_name,quarter,product_id,product_name,category,opening_stock,received_qty,dispatched_qty,closing_stock,reorder_level,stock_status,financial_year,day_of_week,shelf_life_days,days_of_stock,shelf_life_risk
IN003500,2024-03-06,2024,3,March,Q1,P08,Ghee 500ml,Ghee,5898,181,126,5953,15,OK,FY2023-24,Wednesday,180,47.2,At Risk
IN003501,2024-03-06,2024,3,March,Q1,P09,Ghee 1L,Ghee,5171,76,64,5183,15,OK,FY2023-24,Wednesday,180,81.0,At Risk
IN003502,2024-03-06,2024,3,March,Q1,P10,Butter 100g,Butter,5996,55,234,5817,25,OK,FY2023-24,Wednesday,90,24.9,At Risk
IN003503,2024-03-06,2024,3,March,Q1,P11,Butter 500g,Butter,2812,67,97,2782,25,OK,FY2023-24,Wednesday,90,28.7,At Risk
IN003504,2024-03-06,2024,3,March,Q1,P12,Cream 200ml,Cream,3624,99,70,3653,12,OK,FY2023-24,Wednesday,10,52.2,Safe
IN003505,2024-03-07,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6161,270,262,6169,200,OK,FY2023-24,Thursday,2,23.5,Safe
IN003506,2024-03-07,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5300,58,161,5197,500,OK,FY2023-24,Thursday,3,32.3,Safe
IN003507,2024-03-07,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6957,182,231,6908,500,OK,FY2023-24,Thursday,3,29.9,Safe
IN003508,2024-03-07,2024,3,March,Q1,P04,Paneer 200g,Paneer,4292,238,149,4381,30,OK,FY2023-24,Thursday,7,29.4,Safe
IN003509,2024-03-07,2024,3,March,Q1,P05,Paneer 500g,Paneer,3192,106,80,3218,30,OK,FY2023-24,Thursday,7,40.2,Safe
IN003510,2024-03-07,2024,3,March,Q1,P06,Curd 400g,Curd,4202,282,125,4359,80,OK,FY2023-24,Thursday,5,34.9,Safe
IN003511,2024-03-07,2024,3,March,Q1,P07,Curd 1kg,Curd,1865,164,67,1962,80,OK,FY2023-24,Thursday,5,29.3,Safe
IN003512,2024-03-07,2024,3,March,Q1,P08,Ghee 500ml,Ghee,5953,182,51,6084,15,OK,FY2023-24,Thursday,180,119.3,At Risk
IN003513,2024-03-07,2024,3,March,Q1,P09,Ghee 1L,Ghee,5183,200,121,5262,15,OK,FY2023-24,Thursday,180,43.5,At Risk
IN003514,2024-03-07,2024,3,March,Q1,P10,Butter 100g,Butter,5817,68,165,5720,25,OK,FY2023-24,Thursday,90,34.7,At Risk
IN003515,2024-03-07,2024,3,March,Q1,P11,Butter 500g,Butter,2782,142,217,2707,25,OK,FY2023-24,Thursday,90,12.5,At Risk
IN003516,2024-03-07,2024,3,March,Q1,P12,Cream 200ml,Cream,3653,79,104,3628,12,OK,FY2023-24,Thursday,10,34.9,Safe
IN003517,2024-03-08,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6169,92,43,6218,200,OK,FY2023-24,Friday,2,144.6,Safe
IN003518,2024-03-08,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5197,278,107,5368,500,OK,FY2023-24,Friday,3,50.2,Safe
IN003519,2024-03-08,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6908,60,91,6877,500,OK,FY2023-24,Friday,3,75.6,Safe
IN003520,2024-03-08,2024,3,March,Q1,P04,Paneer 200g,Paneer,4381,168,189,4360,30,OK,FY2023-24,Friday,7,23.1,Safe
IN003521,2024-03-08,2024,3,March,Q1,P05,Paneer 500g,Paneer,3218,99,91,3226,30,OK,FY2023-24,Friday,7,35.5,Safe
IN003522,2024-03-08,2024,3,March,Q1,P06,Curd 400g,Curd,4359,190,235,4314,80,OK,FY2023-24,Friday,5,18.4,Safe
IN003523,2024-03-08,2024,3,March,Q1,P07,Curd 1kg,Curd,1962,267,273,1956,80,OK,FY2023-24,Friday,5,7.2,Safe
IN003524,2024-03-08,2024,3,March,Q1,P08,Ghee 500ml,Ghee,6084,175,267,5992,15,OK,FY2023-24,Friday,180,22.4,At Risk
IN003525,2024-03-08,2024,3,March,Q1,P09,Ghee 1L,Ghee,5262,159,264,5157,15,OK,FY2023-24,Friday,180,19.5,At Risk
IN003526,2024-03-08,2024,3,March,Q1,P10,Butter 100g,Butter,5720,166,41,5845,25,OK,FY2023-24,Friday,90,142.6,Safe
IN003527,2024-03-08,2024,3,March,Q1,P11,Butter 500g,Butter,2707,86,251,2542,25,OK,FY2023-24,Friday,90,10.1,At Risk
IN003528,2024-03-08,2024,3,March,Q1,P12,Cream 200ml,Cream,3628,163,224,3567,12,OK,FY2023-24,Friday,10,15.9,Safe
IN003529,2024-03-09,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6218,270,67,6421,200,OK,FY2023-24,Saturday,2,95.8,Safe
IN003530,2024-03-09,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5368,215,234,5349,500,OK,FY2023-24,Saturday,3,22.9,Safe
IN003531,2024-03-09,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6877,70,151,6796,500,OK,FY2023-24,Saturday,3,45.0,Safe
IN003532,2024-03-09,2024,3,March,Q1,P04,Paneer 200g,Paneer,4360,285,225,4420,30,OK,FY2023-24,Saturday,7,19.6,Safe
IN003533,2024-03-09,2024,3,March,Q1,P05,Paneer 500g,Paneer,3226,252,99,3379,30,OK,FY2023-24,Saturday,7,34.1,Safe
IN003534,2024-03-09,2024,3,March,Q1,P06,Curd 400g,Curd,4314,184,97,4401,80,OK,FY2023-24,Saturday,5,45.4,Safe
IN003535,2024-03-09,2024,3,March,Q1,P07,Curd 1kg,Curd,1956,276,67,2165,80,OK,FY2023-24,Saturday,5,32.3,Safe
IN003536,2024-03-09,2024,3,March,Q1,P08,Ghee 500ml,Ghee,5992,140,276,5856,15,OK,FY2023-24,Saturday,180,21.2,At Risk
IN003537,2024-03-09,2024,3,March,Q1,P09,Ghee 1L,Ghee,5157,261,111,5307,15,OK,FY2023-24,Saturday,180,47.8,At Risk
IN003538,2024-03-09,2024,3,March,Q1,P10,Butter 100g,Butter,5845,179,183,5841,25,OK,FY2023-24,Saturday,90,31.9,At Risk
IN003539,2024-03-09,2024,3,March,Q1,P11,Butter 500g,Butter,2542,119,129,2532,25,OK,FY2023-24,Saturday,90,19.6,At Risk
IN003540,2024-03-09,2024,3,March,Q1,P12,Cream 200ml,Cream,3567,283,122,3728,12,OK,FY2023-24,Saturday,10,30.6,Safe
IN003541,2024-03-11,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6421,94,120,6395,200,OK,FY2023-24,Monday,2,53.3,Safe
IN003542,2024-03-11,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5349,234,133,5450,500,OK,FY2023-24,Monday,3,41.0,Safe
IN003543,2024-03-11,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6796,204,213,6787,500,OK,FY2023-24,Monday,3,31.9,Safe
IN003544,2024-03-11,2024,3,March,Q1,P04,Paneer 200g,Paneer,4420,102,105,4417,30,OK,FY2023-24,Monday,7,42.1,Safe
IN003545,2024-03-11,2024,3,March,Q1,P05,Paneer 500g,Paneer,3379,95,100,3374,30,OK,FY2023-24,Monday,7,33.7,Safe
IN003546,2024-03-11,2024,3,March,Q1,P06,Curd 400g,Curd,4401,244,59,4586,80,OK,FY2023-24,Monday,5,77.7,Safe
IN003547,2024-03-11,2024,3,March,Q1,P07,Curd 1kg,Curd,2165,170,190,2145,80,OK,FY2023-24,Monday,5,11.3,Safe
IN003548,2024-03-11,2024,3,March,Q1,P08,Ghee 500ml,Ghee,5856,72,130,5798,15,OK,FY2023-24,Monday,180,44.6,At Risk
IN003549,2024-03-11,2024,3,March,Q1,P09,Ghee 1L,Ghee,5307,98,120,5285,15,OK,FY2023-24,Monday,180,44.0,At Risk
IN003550,2024-03-11,2024,3,March,Q1,P10,Butter 100g,Butter,5841,298,244,5895,25,OK,FY2023-24,Monday,90,24.2,At Risk
IN003551,2024-03-11,2024,3,March,Q1,P11,Butter 500g,Butter,2532,201,267,2466,25,OK,FY2023-24,Monday,90,9.2,At Risk
IN003552,2024-03-11,2024,3,March,Q1,P12,Cream 200ml,Cream,3728,57,194,3591,12,OK,FY2023-24,Monday,10,18.5,Safe
IN003553,2024-03-12,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6395,62,171,6286,200,OK,FY2023-24,Tuesday,2,36.8,Safe
IN003554,2024-03-12,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5450,191,43,5598,500,OK,FY2023-24,Tuesday,3,130.2,Safe
IN003555,2024-03-12,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6787,248,157,6878,500,OK,FY2023-24,Tuesday,3,43.8,Safe
IN003556,2024-03-12,2024,3,March,Q1,P04,Paneer 200g,Paneer,4417,85,221,4281,30,OK,FY2023-24,Tuesday,7,19.4,Safe
IN003557,2024-03-12,2024,3,March,Q1,P05,Paneer 500g,Paneer,3374,283,105,3552,30,OK,FY2023-24,Tuesday,7,33.8,Safe
IN003558,2024-03-12,2024,3,March,Q1,P06,Curd 400g,Curd,4586,195,85,4696,80,OK,FY2023-24,Tuesday,5,55.2,Safe
IN003559,2024-03-12,2024,3,March,Q1,P07,Curd 1kg,Curd,2145,249,224,2170,80,OK,FY2023-24,Tuesday,5,9.7,Safe
IN003560,2024-03-12,2024,3,March,Q1,P08,Ghee 500ml,Ghee,5798,135,42,5891,15,OK,FY2023-24,Tuesday,180,140.3,At Risk
IN003561,2024-03-12,2024,3,March,Q1,P09,Ghee 1L,Ghee,5285,119,179,5225,15,OK,FY2023-24,Tuesday,180,29.2,At Risk
IN003562,2024-03-12,2024,3,March,Q1,P10,Butter 100g,Butter,5895,117,245,5767,25,OK,FY2023-24,Tuesday,90,23.5,At Risk
IN003563,2024-03-12,2024,3,March,Q1,P11,Butter 500g,Butter,2466,93,225,2334,25,OK,FY2023-24,Tuesday,90,10.4,At Risk
IN003564,2024-03-12,2024,3,March,Q1,P12,Cream 200ml,Cream,3591,99,55,3635,12,OK,FY2023-24,Tuesday,10,66.1,Safe
IN003565,2024-03-13,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6286,133,68,6351,200,OK,FY2023-24,Wednesday,2,93.4,Safe
IN003566,2024-03-13,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5598,202,233,5567,500,OK,FY2023-24,Wednesday,3,23.9,Safe
IN003567,2024-03-13,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6878,187,122,6943,500,OK,FY2023-24,Wednesday,3,56.9,Safe
IN003568,2024-03-13,2024,3,March,Q1,P04,Paneer 200g,Paneer,4281,56,192,4145,30,OK,FY2023-24,Wednesday,7,21.6,Safe
IN003569,2024-03-13,2024,3,March,Q1,P05,Paneer 500g,Paneer,3552,286,236,3602,30,OK,FY2023-24,Wednesday,7,15.3,Safe
IN003570,2024-03-13,2024,3,March,Q1,P06,Curd 400g,Curd,4696,242,226,4712,80,OK,FY2023-24,Wednesday,5,20.8,Safe
IN003571,2024-03-13,2024,3,March,Q1,P07,Curd 1kg,Curd,2170,51,268,1953,80,OK,FY2023-24,Wednesday,5,7.3,Safe
IN003572,2024-03-13,2024,3,March,Q1,P08,Ghee 500ml,Ghee,5891,118,202,5807,15,OK,FY2023-24,Wednesday,180,28.7,At Risk
IN003573,2024-03-13,2024,3,March,Q1,P09,Ghee 1L,Ghee,5225,283,217,5291,15,OK,FY2023-24,Wednesday,180,24.4,At Risk
IN003574,2024-03-13,2024,3,March,Q1,P10,Butter 100g,Butter,5767,273,87,5953,25,OK,FY2023-24,Wednesday,90,68.4,At Risk
IN003575,2024-03-13,2024,3,March,Q1,P11,Butter 500g,Butter,2334,260,138,2456,25,OK,FY2023-24,Wednesday,90,17.8,At Risk
IN003576,2024-03-13,2024,3,March,Q1,P12,Cream 200ml,Cream,3635,52,88,3599,12,OK,FY2023-24,Wednesday,10,40.9,Safe
IN003577,2024-03-14,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6351,156,167,6340,200,OK,FY2023-24,Thursday,2,38.0,Safe
IN003578,2024-03-14,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5567,224,97,5694,500,OK,FY2023-24,Thursday,3,58.7,Safe
IN003579,2024-03-14,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6943,98,55,6986,500,OK,FY2023-24,Thursday,3,127.0,Safe
IN003580,2024-03-14,2024,3,March,Q1,P04,Paneer 200g,Paneer,4145,251,55,4341,30,OK,FY2023-24,Thursday,7,78.9,Safe
IN003581,2024-03-14,2024,3,March,Q1,P05,Paneer 500g,Paneer,3602,270,129,3743,30,OK,FY2023-24,Thursday,7,29.0,Safe
IN003582,2024-03-14,2024,3,March,Q1,P06,Curd 400g,Curd,4712,52,129,4635,80,OK,FY2023-24,Thursday,5,35.9,Safe
IN003583,2024-03-14,2024,3,March,Q1,P07,Curd 1kg,Curd,1953,216,219,1950,80,OK,FY2023-24,Thursday,5,8.9,Safe
IN003584,2024-03-14,2024,3,March,Q1,P08,Ghee 500ml,Ghee,5807,292,188,5911,15,OK,FY2023-24,Thursday,180,31.4,At Risk
IN003585,2024-03-14,2024,3,March,Q1,P09,Ghee 1L,Ghee,5291,189,128,5352,15,OK,FY2023-24,Thursday,180,41.8,At Risk
IN003586,2024-03-14,2024,3,March,Q1,P10,Butter 100g,Butter,5953,219,103,6069,25,OK,FY2023-24,Thursday,90,58.9,At Risk
IN003587,2024-03-14,2024,3,March,Q1,P11,Butter 500g,Butter,2456,145,266,2335,25,OK,FY2023-24,Thursday,90,8.8,At Risk
IN003588,2024-03-14,2024,3,March,Q1,P12,Cream 200ml,Cream,3599,103,270,3432,12,OK,FY2023-24,Thursday,10,12.7,Safe
IN003589,2024-03-15,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6340,176,236,6280,200,OK,FY2023-24,Friday,2,26.6,Safe
IN003590,2024-03-15,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5694,254,195,5753,500,OK,FY2023-24,Friday,3,29.5,Safe
IN003591,2024-03-15,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6986,152,263,6875,500,OK,FY2023-24,Friday,3,26.1,Safe
IN003592,2024-03-15,2024,3,March,Q1,P04,Paneer 200g,Paneer,4341,193,43,4491,30,OK,FY2023-24,Friday,7,104.4,Safe
IN003593,2024-03-15,2024,3,March,Q1,P05,Paneer 500g,Paneer,3743,81,48,3776,30,OK,FY2023-24,Friday,7,78.7,Safe
IN003594,2024-03-15,2024,3,March,Q1,P06,Curd 400g,Curd,4635,79,249,4465,80,OK,FY2023-24,Friday,5,17.9,Safe
IN003595,2024-03-15,2024,3,March,Q1,P07,Curd 1kg,Curd,1950,158,153,1955,80,OK,FY2023-24,Friday,5,12.8,Safe
IN003596,2024-03-15,2024,3,March,Q1,P08,Ghee 500ml,Ghee,5911,50,91,5870,15,OK,FY2023-24,Friday,180,64.5,At Risk
IN003597,2024-03-15,2024,3,March,Q1,P09,Ghee 1L,Ghee,5352,129,91,5390,15,OK,FY2023-24,Friday,180,59.2,At Risk
IN003598,2024-03-15,2024,3,March,Q1,P10,Butter 100g,Butter,6069,269,244,6094,25,OK,FY2023-24,Friday,90,25.0,At Risk
IN003599,2024-03-15,2024,3,March,Q1,P11,Butter 500g,Butter,2335,287,279,2343,25,OK,FY2023-24,Friday,90,8.4,At Risk
IN003600,2024-03-15,2024,3,March,Q1,P12,Cream 200ml,Cream,3432,105,91,3446,12,OK,FY2023-24,Friday,10,37.9,Safe
IN003601,2024-03-16,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6280,157,260,6177,200,OK,FY2023-24,Saturday,2,23.8,Safe
IN003602,2024-03-16,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5753,124,162,5715,500,OK,FY2023-24,Saturday,3,35.3,Safe
IN003603,2024-03-16,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6875,179,276,6778,500,OK,FY2023-24,Saturday,3,24.6,Safe
IN003604,2024-03-16,2024,3,March,Q1,P04,Paneer 200g,Paneer,4491,154,257,4388,30,OK,FY2023-24,Saturday,7,17.1,Safe
IN003605,2024-03-16,2024,3,March,Q1,P05,Paneer 500g,Paneer,3776,90,142,3724,30,OK,FY2023-24,Saturday,7,26.2,Safe
IN003606,2024-03-16,2024,3,March,Q1,P06,Curd 400g,Curd,4465,243,171,4537,80,OK,FY2023-24,Saturday,5,26.5,Safe
IN003607,2024-03-16,2024,3,March,Q1,P07,Curd 1kg,Curd,1955,130,146,1939,80,OK,FY2023-24,Saturday,5,13.3,Safe
IN003608,2024-03-16,2024,3,March,Q1,P08,Ghee 500ml,Ghee,5870,247,179,5938,15,OK,FY2023-24,Saturday,180,33.2,At Risk
IN003609,2024-03-16,2024,3,March,Q1,P09,Ghee 1L,Ghee,5390,85,152,5323,15,OK,FY2023-24,Saturday,180,35.0,At Risk
IN003610,2024-03-16,2024,3,March,Q1,P10,Butter 100g,Butter,6094,133,186,6041,25,OK,FY2023-24,Saturday,90,32.5,At Risk
IN003611,2024-03-16,2024,3,March,Q1,P11,Butter 500g,Butter,2343,86,243,2186,25,OK,FY2023-24,Saturday,90,9.0,At Risk
IN003612,2024-03-16,2024,3,March,Q1,P12,Cream 200ml,Cream,3446,291,83,3654,12,OK,FY2023-24,Saturday,10,44.0,Safe
IN003613,2024-03-18,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6177,289,276,6190,200,OK,FY2023-24,Monday,2,22.4,Safe
IN003614,2024-03-18,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5715,150,47,5818,500,OK,FY2023-24,Monday,3,123.8,Safe
IN003615,2024-03-18,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6778,130,201,6707,500,OK,FY2023-24,Monday,3,33.4,Safe
IN003616,2024-03-18,2024,3,March,Q1,P04,Paneer 200g,Paneer,4388,148,94,4442,30,OK,FY2023-24,Monday,7,47.3,Safe
IN003617,2024-03-18,2024,3,March,Q1,P05,Paneer 500g,Paneer,3724,146,170,3700,30,OK,FY2023-24,Monday,7,21.8,Safe
IN003618,2024-03-18,2024,3,March,Q1,P06,Curd 400g,Curd,4537,254,88,4703,80,OK,FY2023-24,Monday,5,53.4,Safe
IN003619,2024-03-18,2024,3,March,Q1,P07,Curd 1kg,Curd,1939,92,49,1982,80,OK,FY2023-24,Monday,5,40.4,Safe
IN003620,2024-03-18,2024,3,March,Q1,P08,Ghee 500ml,Ghee,5938,280,137,6081,15,OK,FY2023-24,Monday,180,44.4,At Risk
IN003621,2024-03-18,2024,3,March,Q1,P09,Ghee 1L,Ghee,5323,87,187,5223,15,OK,FY2023-24,Monday,180,27.9,At Risk
IN003622,2024-03-18,2024,3,March,Q1,P10,Butter 100g,Butter,6041,269,58,6252,25,OK,FY2023-24,Monday,90,107.8,Safe
IN003623,2024-03-18,2024,3,March,Q1,P11,Butter 500g,Butter,2186,193,45,2334,25,OK,FY2023-24,Monday,90,51.9,At Risk
IN003624,2024-03-18,2024,3,March,Q1,P12,Cream 200ml,Cream,3654,252,236,3670,12,OK,FY2023-24,Monday,10,15.6,Safe
IN003625,2024-03-19,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6190,154,109,6235,200,OK,FY2023-24,Tuesday,2,57.2,Safe
IN003626,2024-03-19,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5818,131,266,5683,500,OK,FY2023-24,Tuesday,3,21.4,Safe
IN003627,2024-03-19,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6707,133,275,6565,500,OK,FY2023-24,Tuesday,3,23.9,Safe
IN003628,2024-03-19,2024,3,March,Q1,P04,Paneer 200g,Paneer,4442,272,41,4673,30,OK,FY2023-24,Tuesday,7,114.0,Safe
IN003629,2024-03-19,2024,3,March,Q1,P05,Paneer 500g,Paneer,3700,118,199,3619,30,OK,FY2023-24,Tuesday,7,18.2,Safe
IN003630,2024-03-19,2024,3,March,Q1,P06,Curd 400g,Curd,4703,199,273,4629,80,OK,FY2023-24,Tuesday,5,17.0,Safe
IN003631,2024-03-19,2024,3,March,Q1,P07,Curd 1kg,Curd,1982,248,155,2075,80,OK,FY2023-24,Tuesday,5,13.4,Safe
IN003632,2024-03-19,2024,3,March,Q1,P08,Ghee 500ml,Ghee,6081,100,82,6099,15,OK,FY2023-24,Tuesday,180,74.4,At Risk
IN003633,2024-03-19,2024,3,March,Q1,P09,Ghee 1L,Ghee,5223,294,46,5471,15,OK,FY2023-24,Tuesday,180,118.9,At Risk
IN003634,2024-03-19,2024,3,March,Q1,P10,Butter 100g,Butter,6252,240,83,6409,25,OK,FY2023-24,Tuesday,90,77.2,At Risk
IN003635,2024-03-19,2024,3,March,Q1,P11,Butter 500g,Butter,2334,296,131,2499,25,OK,FY2023-24,Tuesday,90,19.1,At Risk
IN003636,2024-03-19,2024,3,March,Q1,P12,Cream 200ml,Cream,3670,51,81,3640,12,OK,FY2023-24,Tuesday,10,44.9,Safe
IN003637,2024-03-20,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6235,98,50,6283,200,OK,FY2023-24,Wednesday,2,125.7,Safe
IN003638,2024-03-20,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5683,256,50,5889,500,OK,FY2023-24,Wednesday,3,117.8,Safe
IN003639,2024-03-20,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6565,158,224,6499,500,OK,FY2023-24,Wednesday,3,29.0,Safe
IN003640,2024-03-20,2024,3,March,Q1,P04,Paneer 200g,Paneer,4673,50,126,4597,30,OK,FY2023-24,Wednesday,7,36.5,Safe
IN003641,2024-03-20,2024,3,March,Q1,P05,Paneer 500g,Paneer,3619,159,81,3697,30,OK,FY2023-24,Wednesday,7,45.6,Safe
IN003642,2024-03-20,2024,3,March,Q1,P06,Curd 400g,Curd,4629,215,77,4767,80,OK,FY2023-24,Wednesday,5,61.9,Safe
IN003643,2024-03-20,2024,3,March,Q1,P07,Curd 1kg,Curd,2075,63,87,2051,80,OK,FY2023-24,Wednesday,5,23.6,Safe
IN003644,2024-03-20,2024,3,March,Q1,P08,Ghee 500ml,Ghee,6099,101,246,5954,15,OK,FY2023-24,Wednesday,180,24.2,At Risk
IN003645,2024-03-20,2024,3,March,Q1,P09,Ghee 1L,Ghee,5471,61,189,5343,15,OK,FY2023-24,Wednesday,180,28.3,At Risk
IN003646,2024-03-20,2024,3,March,Q1,P10,Butter 100g,Butter,6409,236,226,6419,25,OK,FY2023-24,Wednesday,90,28.4,At Risk
IN003647,2024-03-20,2024,3,March,Q1,P11,Butter 500g,Butter,2499,60,87,2472,25,OK,FY2023-24,Wednesday,90,28.4,At Risk
IN003648,2024-03-20,2024,3,March,Q1,P12,Cream 200ml,Cream,3640,275,80,3835,12,OK,FY2023-24,Wednesday,10,47.9,Safe
IN003649,2024-03-21,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6283,229,210,6302,200,OK,FY2023-24,Thursday,2,30.0,Safe
IN003650,2024-03-21,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5889,206,124,5971,500,OK,FY2023-24,Thursday,3,48.2,Safe
IN003651,2024-03-21,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6499,256,154,6601,500,OK,FY2023-24,Thursday,3,42.9,Safe
IN003652,2024-03-21,2024,3,March,Q1,P04,Paneer 200g,Paneer,4597,131,74,4654,30,OK,FY2023-24,Thursday,7,62.9,Safe
IN003653,2024-03-21,2024,3,March,Q1,P05,Paneer 500g,Paneer,3697,121,159,3659,30,OK,FY2023-24,Thursday,7,23.0,Safe
IN003654,2024-03-21,2024,3,March,Q1,P06,Curd 400g,Curd,4767,229,238,4758,80,OK,FY2023-24,Thursday,5,20.0,Safe
IN003655,2024-03-21,2024,3,March,Q1,P07,Curd 1kg,Curd,2051,237,262,2026,80,OK,FY2023-24,Thursday,5,7.7,Safe
IN003656,2024-03-21,2024,3,March,Q1,P08,Ghee 500ml,Ghee,5954,131,227,5858,15,OK,FY2023-24,Thursday,180,25.8,At Risk
IN003657,2024-03-21,2024,3,March,Q1,P09,Ghee 1L,Ghee,5343,167,158,5352,15,OK,FY2023-24,Thursday,180,33.9,At Risk
IN003658,2024-03-21,2024,3,March,Q1,P10,Butter 100g,Butter,6419,245,261,6403,25,OK,FY2023-24,Thursday,90,24.5,At Risk
IN003659,2024-03-21,2024,3,March,Q1,P11,Butter 500g,Butter,2472,270,182,2560,25,OK,FY2023-24,Thursday,90,14.1,At Risk
IN003660,2024-03-21,2024,3,March,Q1,P12,Cream 200ml,Cream,3835,251,176,3910,12,OK,FY2023-24,Thursday,10,22.2,Safe
IN003661,2024-03-22,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6302,267,119,6450,200,OK,FY2023-24,Friday,2,54.2,Safe
IN003662,2024-03-22,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,5971,278,147,6102,500,OK,FY2023-24,Friday,3,41.5,Safe
IN003663,2024-03-22,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6601,68,140,6529,500,OK,FY2023-24,Friday,3,46.6,Safe
IN003664,2024-03-22,2024,3,March,Q1,P04,Paneer 200g,Paneer,4654,216,206,4664,30,OK,FY2023-24,Friday,7,22.6,Safe
IN003665,2024-03-22,2024,3,March,Q1,P05,Paneer 500g,Paneer,3659,221,94,3786,30,OK,FY2023-24,Friday,7,40.3,Safe
IN003666,2024-03-22,2024,3,March,Q1,P06,Curd 400g,Curd,4758,102,194,4666,80,OK,FY2023-24,Friday,5,24.1,Safe
IN003667,2024-03-22,2024,3,March,Q1,P07,Curd 1kg,Curd,2026,102,176,1952,80,OK,FY2023-24,Friday,5,11.1,Safe
IN003668,2024-03-22,2024,3,March,Q1,P08,Ghee 500ml,Ghee,5858,99,244,5713,15,OK,FY2023-24,Friday,180,23.4,At Risk
IN003669,2024-03-22,2024,3,March,Q1,P09,Ghee 1L,Ghee,5352,260,112,5500,15,OK,FY2023-24,Friday,180,49.1,At Risk
IN003670,2024-03-22,2024,3,March,Q1,P10,Butter 100g,Butter,6403,286,78,6611,25,OK,FY2023-24,Friday,90,84.8,At Risk
IN003671,2024-03-22,2024,3,March,Q1,P11,Butter 500g,Butter,2560,84,108,2536,25,OK,FY2023-24,Friday,90,23.5,At Risk
IN003672,2024-03-22,2024,3,March,Q1,P12,Cream 200ml,Cream,3910,144,49,4005,12,OK,FY2023-24,Friday,10,81.7,Safe
IN003673,2024-03-23,2024,3,March,Q1,P01,Milk Bulk 1L,Milk Bulk,6450,211,265,6396,200,OK,FY2023-24,Saturday,2,24.1,Safe
IN003674,2024-03-23,2024,3,March,Q1,P02,Milk Packet 500ml,Milk Packet,6102,145,124,6123,500,OK,FY2023-24,Saturday,3,49.4,Safe
IN003675,2024-03-23,2024,3,March,Q1,P03,Milk Packet 200ml,Milk Packet,6529,192,165,6556,500,OK,FY2023-24,Saturday,3,39.7,Safe
IN003676,2024-03-23,2024,3,March,Q1,P04,Paneer 200g,Paneer,4664,289,259,4694,30,OK,FY2023-24,Saturday,7,18.1,Safe
IN003677,2024-03-23,2024,3,March,Q1,P05,Paneer 500g,Paneer,3786,157,274,3669,30,OK,FY2023-24,Saturday,7,13.4,Safe
IN003678,2024-03-23,2024,3,March,Q1,P06,Curd 400g,Curd,4666,248,193,4721,80,OK,FY2023-24,Saturday,5,24.5,Safe
IN003679,2024-03-23,2024,3,March,Q1,P07,Curd 1kg,Curd,1952,63,53,1962,80,OK,FY2023-24,Saturday,5,37.0,Safe
